country,year,yield_curve_slope,credit_gdp_2y_diff,cpi_2y_growth,debt_service_ratio,consumption_growth,investment_2y_diff,debt_gdp_2y_diff,money_gdp_2y_diff,stocks_2y_growth,ca_gdp_2y_diff,household_loans_2y_diff,business_loans_2y_diff,house_price_2y_growth
Portugal,1870,,,,,,,,,,,,,
Portugal,1871,,,,,,,,,,,,,
Portugal,1872,,-0.017314097350057747,-2.702702273897728,,,,6.238708800000003,1.1173423519842463,,-0.14341367353054493,,,
Portugal,1873,,-0.37219462751179183,31.9444450591736,,,,-7.338308500000002,0.3452704012405522,,-0.614621696711249,,,
Portugal,1874,,-0.34713395827898097,8.333331974458336,,,,-0.8470003000000004,-0.02894811140376763,,0.3191439936242678,,,
Portugal,1875,,0.44798542144130415,-16.84210596936421,,,,0.6582632999999949,0.4173032849503433,,-0.12286732874968176,,,
Portugal,1876,,0.5364162295359048,2.564104328457617,,,,-0.3226217000000031,-0.8326488493255485,,-1.1152394310232863,,,
Portugal,1877,,-0.1389312788737027,15.189873122101583,,,,2.9986155000000014,-1.5712777770161916,,0.8748817634721099,,,
Portugal,1878,,-0.05794161292786426,12.500000000000021,,,,5.412070199999997,0.7037873580149928,,0.042554584438115814,,,
Portugal,1879,,0.20544275594775382,-5.494505555267725,,,,6.1305932999999975,0.8756035341646873,,-1.0392830944743092,,,
Portugal,1880,-0.03999999999999915,0.08450507395940804,-11.111111111111127,,,,3.2303492000000045,0.41924664602683015,,0.3160474716202271,,,
Portugal,1881,0.6299999999999999,0.22606387483327278,-4.651162065012427,,,,-2.3479346999999984,0.5848665128194291,,-0.18472254567780988,,,
Portugal,1882,0.04999999999999982,0.5692621457489885,3.7499983227600175,2.805347196356278,,,-2.628036499999997,-0.1447368421052614,,-0.20141700404858326,,,
Portugal,1883,-0.16000000000000014,0.7997287746739711,-3.6585370094152303,6.95774550509641,,,2.640072300000007,0.280946663879883,,1.1332649599237845,,,
Portugal,1884,0.0699999999999994,0.5364910369866117,-12.048192965857451,4.089652502836399,,,-1.5711368000000059,0.8967551622418857,,0.22373496709779916,,,
Portugal,1885,0.6399999999999997,0.21453620955315875,-11.39240431080405,2.0575100154083206,,,1.4441998999999983,0.2080123266563927,,-0.19590578912612802,,,
Portugal,1886,1.3499999999999996,-0.06952746324691908,-1.3698616603242453,-5.8569148825462465,,,1.9842460999999978,0.8427292339589276,,0.12988156562321138,,,
Portugal,1887,0.45500000000000007,0.0033633952254641386,0.0,-4.9647897877984075,,,-3.278893599999999,1.843501326259947,,-0.6934444865479348,,,
Portugal,1888,0.20999999999999996,0.35674107249126924,-2.7777773248194637,1.6053348262107163,,,-2.7427796000000004,1.8043752529219914,,-0.38716193468746485,,,
Portugal,1889,-0.019999999999999574,-0.00035970518856356937,8.571427133794307,-1.1206936070355362,,,-1.879602300000005,1.7296844055973732,,-0.21500745511433897,,,
Portugal,1890,-2.1399999999999997,0.1136210897614405,22.857141419508586,11.413455397753639,,,2.2574956000000035,1.2215724496426272,,-0.8363501345957487,,,
Portugal,1891,0.07000000000000028,0.38685327667086766,9.210525996370489,12.88048216178832,,,7.1879128000000065,-9.81856181077224,,-0.005763312873572832,,,
Portugal,1892,6.33,-0.9231709751765238,-1.1627895411135625,-9.899890048590008,,,3.254649799999998,-8.539510576767812,,2.0026129974604014,,,
Portugal,1893,7.98,-1.6480081294984659,4.819278398805649,-14.343905743698562,,,0.7878587999999964,0.6639807300777095,,0.5986006365956472,,,
Portugal,1894,7.710000000000001,-0.7014204950816134,4.70588156365177,-6.944795697762404,,,-1.6160414999999984,-0.680466976543076,,-0.6501999783807155,,,
Portugal,1895,5.5,-0.1886866460170361,-3.4482762609369777,-1.1321198761022138,,,-8.334998599999999,0.03359728224215097,,0.3478380336222615,,,
Portugal,1896,5.380000000000001,-0.3442685300009539,-4.494381302535533,0.6706615472670041,,,-4.173423700000001,0.003338738910617367,,-0.10540875703519986,,,
Portugal,1897,7.470000000000001,-0.29156176835928516,9.523809999217692,-1.749370610155715,,,6.590812599999996,0.5900813646923103,,0.022140824728689862,,,
Portugal,1898,8.32,-0.1464612810359922,12.941175286654127,-0.8787676862159532,,,4.7609954000000005,1.3095314312501425,,-0.39238197343391745,,,
Portugal,1899,7.07,-0.14416924874391251,2.173912686787327,-3.0484466665525414,,,-8.683268999999994,0.8888907909715749,,-0.8525134596126027,,,
Portugal,1900,7.279999999999999,-0.1014016012210607,-5.208333387930986,-2.7525509223410847,,,-3.5093310000000044,-0.2596986115917535,,-0.984500285678621,,,
Portugal,1901,6.539999999999999,0.044194580438094294,-4.255318465588043,0.22097290219047355,,,7.6725534999999905,0.3364315447339908,,-0.7913880041381895,,,
Portugal,1902,4.83,0.03659014791113149,-4.395603706965822,0.18295073955565677,,,3.176814800000005,0.7240191865576104,,0.04031615733921211,,,
Portugal,1903,3.3000000000000007,0.09469757557932293,0.0,0.47348787789661256,,,-12.417096999999998,-0.32859304909807346,,0.30755686101117846,,,
Portugal,1904,-0.17999999999999972,,10.344826854948863,,,,-10.507149100000001,-0.591401226003764,,-0.1383583881913876,,,
Portugal,1905,-0.6699999999999999,,5.555555555555558,,,,3.4985242000000083,-0.26856876978500754,,-0.31116681155485615,,,
Portugal,1906,-0.7699999999999996,,-1.0416656293111837,,,,2.838065700000003,0.03654619759488609,,0.22861380539283166,,,
Portugal,1907,-1.0099999999999998,,0.0,,,,-3.7016742000000047,-0.08650220908032052,,0.19325144917047496,,,
