country,year,yield_curve_slope,credit_gdp_2y_diff,cpi_2y_growth,debt_service_ratio,consumption_growth,investment_2y_diff,debt_gdp_2y_diff,money_gdp_2y_diff,stocks_2y_growth,ca_gdp_2y_diff,household_loans_2y_diff,business_loans_2y_diff,house_price_2y_growth
Denmark,1870,,,,,,,,,,,,,
Denmark,1871,,,,,,,,,,,,,
Denmark,1872,,2.0172927302916257,12.699816256828168,,8.958652373660026,0.773263099999999,,4.010643327370825,,,,,
Denmark,1873,,3.813706552520166,10.195362808178231,,7.327905255366396,1.4196659999999999,,4.799684289839903,,,,,
Denmark,1874,,5.660787573318171,0.2777632364841187,,1.8973998594518537,1.5814127000000011,,4.087602154604192,,,,,
Denmark,1875,-1.0549999999999997,7.458280511149701,-13.2211405601373,,-8.965517241379317,0.7755352999999993,,4.530512231082256,,,,,
Denmark,1876,-1.2249999999999996,6.358143214557388,-13.221141599582886,,-0.27586206896551557,-0.7603760000000015,,2.671633509882815,,0.6317153180564798,,,
Denmark,1877,-1.12,5.5349720774147295,-10.643565975539438,39.445057926555926,6.363636363636371,-2.0554480999999987,,-0.04273576908789822,,-0.826630205064491,,,2.5423728813559476
Denmark,1878,-0.6299999999999999,4.128450058351935,-12.395662744737058,3.7345485589608263,-0.6915629322268413,-2.6201288999999988,,-1.6624076862822246,,1.1403998376293891,,,-5.737704918032794
Denmark,1879,0.2999999999999998,3.0967101125434047,-5.871939045599451,-52.86478956276297,4.629629629629628,-1.4813186000000007,,0.3736306711868087,,1.9404915912031047,,,-8.264462809917372
Denmark,1880,0.6949999999999998,1.746399987435615,9.102999516006927,-61.97545020731248,2.5766016713091977,-0.010365600000000752,,3.463161753360977,,0.5308455836160323,,,0.0
Denmark,1881,0.5050000000000003,4.837497585587963,10.22726388979278,-1.3815960700438668,-6.126616746085778,1.4477049999999991,,7.377091988234946,,-1.7878426698450536,,,3.603603603603611
Denmark,1882,-0.27499999999999947,11.804345938375349,1.0526475433610738,88.75072268907562,3.462321792260692,1.9873949000000002,-0.5927380999999982,8.163973005602237,,-2.3669467787114846,,,3.4782608695652195
Denmark,1883,-0.6200000000000001,9.708897744187455,-6.185549783324729,98.37484328776303,15.59100797679478,1.309986100000002,-1.102903799999999,2.4363406761670428,,-1.668378528311628,,,3.4782608695652195
Denmark,1884,-0.5300000000000002,11.364772768702236,-7.29166353995635,61.345510053985876,3.8713910761154935,1.1247282999999997,-0.06516089999999974,2.9376789783355504,,-2.995162308069831,,,2.521008403361358
Denmark,1885,-0.33999999999999986,15.528598403956384,-5.494508974249868,48.27989357086655,-1.0664993726474226,-0.5322019000000011,0.7747914999999994,4.146156391480277,,-0.2023153872091718,,,0.0
Denmark,1886,-0.19999999999999973,11.275572990114103,-7.865164901431488,13.909407916279148,-1.516108654453574,-2.8282404,0.3336956999999974,3.157262429981622,,5.392634117306347,,,-11.475409836065575
Denmark,1887,0.10000000000000009,5.24165246114372,-4.651149154248946,-43.35262614209449,2.2828154724159777,-0.9589464999999991,-0.35548249999999837,8.748691320671254,,3.053941663963193,,,-10.924369747899165
Denmark,1888,0.20999999999999996,4.650444337007964,-2.439060817067362,-39.44656963844717,6.991661321359843,1.2487314000000014,-1.210782099999999,7.900586638965468,,-4.788183147279461,,,-7.4074074074074066
Denmark,1889,0.0050000000000003375,1.4183978505701633,1.219486482070109,10.572130145156944,4.649721016738995,1.0070707999999984,-2.2678117999999996,-0.21368063872879706,,-3.3191718947408377,,,-2.8301886792452935
Denmark,1890,-0.5100000000000002,-3.5394100287715724,5.00003151724937,48.659037861415925,3.1175059952038398,0.8674597999999978,-3.3009132999999995,-2.7406379601140896,,2.01277778120052,,,4.0000000000000036
Denmark,1891,-0.6399999999999997,-2.7628198626236777,10.843364605384554,53.56186205868747,3.258293838862558,-0.14636279999999946,-2.7335504000000013,-4.100692828671071,,1.939639832016514,,,-2.9126213592232886
Denmark,1892,-0.5050000000000003,2.587410099760268,3.571396410979677,24.426989838372926,2.848837209302335,-0.43667669999999936,-1.0840533000000012,-0.5958368205604136,,0.06186683164488421,,,-3.8461538461538436
Denmark,1893,-0.3799999999999999,7.126581746031746,-10.869535427931797,5.0986608650794185,3.6144578313253017,0.005555600000001215,-0.15350160000000002,4.007268417460319,,-0.015873015873016025,,,0.0
Denmark,1894,-0.4249999999999998,8.962935323383082,-8.045976059724836,13.134296517412913,2.996042962125478,0.09648720000000055,2.798224000000002,5.670947385798275,6.487515758031992,-0.1236243027287802,,,-3.0000000000000027
Denmark,1895,-0.44499999999999984,6.285950240615989,-4.878077707671135,11.125036943214628,5.204872646733127,1.0444657999999996,0.9456272999999987,4.959069546775751,9.320052686052849,-0.021174205967276413,,,-3.0000000000000027
Denmark,1896,-0.3599999999999999,7.504844192634574,-4.999986492607411,16.355165250236105,4.390779363337005,3.8658539999999992,-2.5101697000000005,3.6618358975019416,9.210541016144468,-0.9334134546599139,,,-2.0618556701030855
Denmark,1897,-1.12,11.020971272601876,-2.5640954596230725,114.44906244785199,-3.421052631578936,4.7163363999999985,-0.18118209999999912,1.9248541900519611,-0.4974635245305059,0.7449663664048334,,,-4.123711340206182
Denmark,1898,-1.08,3.754582485556135,5.263142928098974,87.46907560254411,-1.6824395373291279,5.5611733999999995,-0.7782216000000008,-1.4529444769000643,-0.903877732202607,-2.7226807632320567,,,-2.1052631578947434
Denmark,1899,-2.02,1.6025089715808072,7.894761786501703,115.95650845774186,4.032697547683917,4.046593000000001,-1.9409937999999989,-3.481557370927957,-6.40397045646155,-3.1609326698870226,,,0.0
