country,iso,year,remove,target,yield_curve_slope,credit_gdp_2y_diff,cpi_2y_growth,debt_service_ratio,consumption_growth,investment_2y_diff,public_debt_2y_diff,broad_money_2y_diff,stock_price_2y_growth,current_account_2y_diff,global_yield_curve_slope,global_credit_gdp_2y_diff
Sweden,SWE,1951,0,0,0.23166666699999983,-3.4392441103436697,18.749999987399434,12.67837799226903,9.811212814645298,-3.4609628000000003,-8.918963400000003,-5.730446442187209,56.25,0.2879081864312232,1.7242108284000002,0.4871290446455815
Sweden,SWE,1952,0,0,0.2816666670000001,-8.253102038654669,25.38461536808805,-2.8488973915923976,0.9711219013544437,1.385404700000001,-8.778180000000003,-8.655594340090433,21.052631578947345,-0.14736381393523684,1.7000949135333334,0.5641064234425612
Sweden,SWE,1953,0,0,0.3158333339999997,-2.6875490771570085,7.894736802683511,-9.72370672222198,4.949205522271427,2.528465299999999,-2.871607799999998,1.7154341127313066,-7.9999999999999964,-1.8469270894315202,1.6823281782666668,2.6386998179833263
Sweden,SWE,1954,0,0,0.494166667,1.6465687594344747,1.5337423121483562,-5.359792442058686,5.568210579600108,1.540940099999999,0.28182629999999875,4.520248378437664,26.086956521739136,-0.7347570811828263,1.8169473208666664,2.550265388210412
Sweden,SWE,1955,0,0,0.20250000000000012,-0.6126680989168187,3.353658625195566,19.449434874091786,6.006453214197083,-0.6181382000000013,0.33212160000000157,-2.4522892031686894,34.78260869565217,-1.6827032061031735,1.7995368197333335,2.634572227694272
Sweden,SWE,1956,0,0,-0.04249999999999998,-3.5791972492549453,7.552870089526009,29.343455110623374,4.5792375929033735,-0.9197084999999994,-0.8332000000000006,-4.206008129660377,3.4482758620689724,0.0588072490953604,1.6598676921333333,1.7138642670072066
Sweden,SWE,1957,0,0,-0.16999999999999993,-1.0559240566871686,9.734513254522682,34.50110110509033,2.996956216342772,-0.1068241999999997,-0.2625774999999997,-1.1049864366689643,1.6129032436568602,0.5811471824864994,1.15883402,0.4729772241285474
Sweden,SWE,1958,0,0,-0.33166666700000036,2.2726411254547885,8.988764088063395,43.52210651438253,2.705181109582755,0.8579712999999989,1.4709640000000024,2.240495882325144,11.388888891963145,-0.13452118174334515,1.4449728245,1.199898444628171
Sweden,SWE,1959,0,0,-0.21750000000000025,3.7082141341979957,5.10752686482745,16.68696360389099,5.023869061150266,1.6606370000000008,0.5887028999999988,5.434789805846685,37.30158728625097,0.2585544784644728,1.5062260286875004,2.5175812891560585
Sweden,SWE,1960,0,0,-0.4341666670000004,2.237966322658269,4.896907201369682,24.48697785254361,4.263392857142856,0.9833439999999999,-0.8447278000000003,-0.8394548297545934,47.1321695664793,-0.18672636127729408,1.4041924668749999,4.267590382479591
Sweden,SWE,1961,0,0,-0.4450000000000003,-0.4313223293670787,6.393861888809993,18.795913072011274,5.93073593073592,0.7971585000000003,-3.0075169000000015,-6.009989464658383,19.845857414709744,0.27611856525108075,1.8757808904375,4.06580137798529
Sweden,SWE,1962,0,0,0.6558333340000004,1.5979999621837215,7.125307155364902,-21.1616035653174,7.664311710554483,1.0460307000000002,-5.6135983,-0.7139418519776952,-2.711864399378172,0.6467003111197167,1.2255148573125,3.139538395849149
Sweden,SWE,1963,0,0,1.133333333,4.647999791802232,7.9326922945347045,-32.49042102993691,6.722517368205971,1.2691107000000006,-5.1021613,1.76386179533764,3.2154340906040524,-0.4324995337488222,1.270973244,3.446053429949776
Sweden,SWE,1964,0,0,1.056666667,2.593082012717213,6.192660526821814,22.816810484712093,7.238019486975533,1.1100714000000012,-4.1209305,-1.3349645142693767,29.26829268179818,0.044607416678752586,1.26929437725,2.306957547732411
Sweden,SWE,1965,0,0,0.8041666669999996,0.8423797054023185,8.463251645078728,77.55385849303376,6.68198353436722,0.6227664999999993,-3.7287795000000012,-5.156756310113986,33.02180685706251,-0.7096395977382273,1.22502709775,1.9555899314179166
Sweden,SWE,1966,0,0,0.7774999999999999,1.8586326402298459,12.09503240250671,66.73516926454015,4.320415353235663,0.2592474999999983,-2.7227840000000003,-3.2237444283105265,2.4258760196585794,-0.7668872902397168,1.1509794634666668,2.42323386571301
Sweden,SWE,1967,0,0,0.8525,3.0904115899168474,10.882956881666317,8.268542579876925,2.4946159368269827,0.05930809999999953,-0.8436373999999996,2.116039200089326,-16.97892272090693,0.6743862022851436,1.5927784207500002,2.407336782484629
Sweden,SWE,1968,0,0,0.886666666,6.562924525553365,6.165703302918701,17.482004629812753,5.1190899395663125,-0.814746999999999,1.6560326000000014,5.764608003347915,5.394736842933012,0.2566165115596396,1.042715194875,2.7658022099983115
Sweden,SWE,1969,0,0,0.5575000000000001,5.606869986794738,4.814814833972014,96.45995860333758,7.424268954648916,-1.6551346999999994,1.4411599999999996,0.8305256764606916,39.351198873261794,-0.4856864294713036,0.1632750194374999,2.5996562670156855
Sweden,SWE,1970,0,0,0.39166666699999997,-0.8837417579479312,9.800362938206675,80.48871102601893,6.391613121406836,-1.5562959999999988,0.4102773000000004,-6.715659661938278,-3.245942585198436,-0.3663690182513244,0.424487919625,0.8774233579625685
Sweden,SWE,1971,0,0,1.2758333340000005,1.1283441164445351,14.84098940611669,-18.788419260529565,1.93969030154848,-1.6081292999999997,0.45676460000000085,-3.3576595102349227,-16.801619433933055,1.5891249902638758,1.7474635450624998,1.4787650074500396
Sweden,SWE,1972,0,0,2.2925000000000004,4.088379385031926,13.884297527130872,-87.27470800092583,2.51112523839796,-0.3209293000000002,0.407242599999999,2.3132286665149437,23.483870982357622,2.115336146528884,2.0290698117500003,3.4656184890356876
Sweden,SWE,1973,0,0,2.385,1.38512569094007,13.076923098839766,-47.49786497927806,5.612408058842333,-0.06410099999999974,1.2218009000000003,2.180259385464145,22.506082724589092,1.9715373355395645,0.4941367099999999,3.178620567735699
Sweden,SWE,1974,0,0,1.6183333329999998,5.143894311408703,17.271407822480512,99.32514376413768,5.565891472868212,-0.24050790000000044,1.7401532999999998,-1.3984683071420756,9.926854747625512,-2.1992622294622315,-0.5545287421249998,1.6483069134590922
Sweden,SWE,1975,0,0,2.204166667,5.4174089119803925,20.68027208361025,127.7748004662496,5.556396669190011,-1.3230096999999996,1.7196174000000009,-4.7373612566153245,13.108242302864447,-3.389804719525575,2.0351831250625,1.3819389564265436
Sweden,SWE,1976,0,0,2.989166666,2.2944801461277753,21.163366350677503,22.32242627342087,6.28579820825379,-1.8084789000000017,0.013156400000000068,-6.6110140699669255,24.144486701519384,-1.11955905348841,1.2655278301875,1.2373199465059108
Sweden,SWE,1977,0,0,1.7375000000000007,5.355562381450563,22.88613302509259,132.93354385007925,2.352266207687892,0.8063077999999974,1.4100161999999998,-3.831177661943419,-0.17559262315448576,-2.25371970536416,0.5123280167499998,0.6445339314324731
Sweden,SWE,1978,0,0,3.175833332999999,4.22604807067688,22.574055165610417,70.0958260145974,-2.3904932983280447,-0.7215410999999977,5.348436400000001,3.5204599031871786,-7.810107201707684,1.7375742377847458,-0.13210941393750042,0.9681023999413091
Sweden,SWE,1979,0,0,2.9341666699999998,1.3528583552429252,17.981651384732732,-41.90264888678232,1.1771300448430555,-1.3347843,7.572631499999999,5.4283853879417805,5.189094101978475,0.5872095477896692,0.32233754824999994,1.4092012109257073
Sweden,SWE,1980,0,0,1.7424999999999997,-3.679181834311551,21.749999987982505,177.84242012723547,1.1891279728199367,1.9175156999999998,10.8764397,-1.7702359151710256,8.222591364279207,-3.2490708972003652,-0.14437814568749935,1.314095699632544
Sweden,SWE,1981,0,0,1.7375000000000007,-2.382879601946175,27.371695183181565,288.35425904948676,-1.6759002770083242,0.328051800000001,13.771276199999999,-1.7732359087513139,62.709030059148404,-0.4808184349768214,0.4545216476874999,1.4874324911538164
Sweden,SWE,1982,0,0,2.875,4.046266193290238,21.69746750245858,52.12569362204089,0.16787912702853625,-1.3001097000000017,13.715385699999999,1.2995451833327398,85.87874136060269,-0.3142034692650335,0.8306177271249999,1.4497277901308387
Sweden,SWE,1983,0,0,1.070833330000001,1.4369693330427813,18.253968256763198,-14.903216399871955,-1.2959571770671974,0.08576389999999934,13.219193900000004,-3.5863574433512513,141.31551908371108,1.5222867518086598,0.9266915864374998,0.6000642189811591
Sweden,SWE,1984,0,0,0.5999999999999996,-0.6499103821056673,17.660292454837155,119.62781771671249,-0.48882681564245134,0.3481359000000017,9.957727,-5.106976806581542,112.01486373311992,4.0923691547570895,0.9953781250625001,1.4835353077344398
Sweden,SWE,1985,0,0,-1.3650000000000002,0.3134875118922187,15.952503867427481,226.53630076479533,4.780933352361938,0.9250763999999995,7.302403999999996,-7.012683096092043,1.8313458312818165,-0.23732394858752698,0.49344048212500025,3.312360885673848
Sweden,SWE,1986,0,0,0.4991666670000008,7.3584540218494805,11.902485663554497,-80.05400439147729,8.238596491228067,-0.023783900000001745,2.120539399999999,-4.099787296781482,52.07400196910237,-0.22477826887352606,0.13160289374999984,4.77313806654785
Sweden,SWE,1987,0,0,2.336666667000001,13.09420744015134,8.637577923493689,-235.9761500680742,10.41950422228275,0.04875630000000242,-5.321068900000004,-1.403145593065419,94.93935591078957,1.3495098322466526,0.7391692508749999,5.445897620661565
Sweden,SWE,1988,0,0,1.2958333300000007,17.444764112261613,10.294745839949492,195.2381360712626,7.5207468879668005,1.7625994000000005,-9.231733799999997,-3.5484382408136894,33.26930464494786,-0.3250127586921966,0.452934354625,5.988631028515832
Sweden,SWE,1989,0,1,-0.3316666700000006,20.61175108293758,12.622950811268252,416.3184233773025,2.911064512150019,2.8945091999999977,-11.516060599999994,-2.0535178355092554,54.51405283657829,-1.4830145640050614,-1.119739316875,5.816624116815879
Sweden,SWE,1990,0,1,-0.3266666699999998,14.698629485524028,17.58326877971703,520.954613581044,-0.6271104679208883,1.3938971999999994,-10.134511800000002,0.18948069147054492,27.61314499383303,-2.2585943744283288,-0.4929362868749998,3.5132357393258036
Sweden,SWE,1996,0,0,2.3674999999999997,-8.83218452644724,3.0019278181928177,-191.53511496684015,1.8468984842695102,0.7570086000000004,5.498927499999995,2.31185294276211,29.91481513981462,1.7776095459407733,2.212488378375,0.8471193224826139
Sweden,SWE,1997,0,0,2.5067499999999994,-4.392030983514439,0.9938221640452216,-387.8334737318496,3.9852773194567925,0.23108869999999837,-1.835023899999999,1.9827724219148912,67.33249994825212,1.1427905628631319,1.7278506642499998,2.528366889700021
Sweden,SWE,1998,0,0,0.8193333339999995,-1.3715074215729484,0.3743315752853027,-126.08442051113245,5.4527263631815925,0.5763762000000006,-4.75590079999999,2.8717060774918366,66.76003666721711,-0.3323627949613172,0.6713909966874999,4.957963396214961
Sweden,SWE,1999,0,0,1.9486666659999998,0.05521207532489525,0.3191489225123467,-80.73460818269496,6.749664347613793,1.635979700000001,-9.46379730000001,7.438487793743254,36.503169853395235,-0.6102154112837571,1.2804935615625,5.832829057721244
Sweden,SWE,2000,0,0,1.388308334,0.2629979618440359,1.4651038864488708,-13.246026385610365,8.716793168880477,1.4949027000000004,-17.735692300000004,3.0706731471857704,70.42920908359302,0.8875199733452268,0.726930926375,4.397244778569616
Sweden,SWE,2001,0,0,1.1118583329999998,3.8397212582882423,3.4464475621524437,87.31832376864492,4.996569860507671,1.0904938000000004,-9.72599999999999,-2.204336888717412,3.033597588464332,0.6035835389180968,0.9054690365624998,4.093490024139653
Sweden,SWE,2002,0,0,1.236758333,3.8948669121689927,4.64688892563494,24.574514493805655,1.3308606959747005,-0.4431584000000016,-0.7683999999999969,-0.007643708371540825,-45.21602137772418,1.7394767127260242,1.6872062944374997,4.547731747206973
Sweden,SWE,2003,0,0,1.6055000000000001,-0.7039352396122855,4.126089181922654,-80.93466486435857,2.5699662419688574,-1.1949551000000003,-2.788700000000005,1.7253542782003917,-29.7005792958282,3.251435269373189,1.7692257810625,4.613255667445872
Sweden,SWE,2004,0,0,2.3158333329999996,0.5682492176685372,2.308078250799328,-159.14417648722025,3.283453547206361,-0.06658639999999882,-1.9428,-0.714631740468219,17.675612756095973,1.6129516103425598,1.8765211879375001,4.131805293483128
Sweden,SWE,2005,0,0,1.666666666,8.356054975158877,0.8368200849326213,-92.44882448954262,3.8432954666100416,0.8666683000000008,-0.7523999999999975,3.9509627627052124,57.33426012294005,-0.08383369076351149,1.067883752125,6.092760932597104
Sweden,SWE,2006,0,1,1.3733333330000002,10.299468806999368,1.839136883335435,42.36763352001618,4.231811548884723,1.4134142999999988,-4.7209,8.78849536317981,54.31917266832797,2.1959999985402177,0.56179815175,8.497894184960064
Sweden,SWE,2007,0,1,0.6150000000000002,11.101826305553608,3.5635830669248136,203.73855195279756,3.7930681934362553,1.7512454999999982,-9.988400000000002,10.723604552876765,50.08995974356096,2.1269999996966993,0.1820832120625,9.147779923921284
Sweden,SWE,2013,0,0,1.1958333330000002,7.770799673576656,0.8351648325838124,-76.18049722455353,1.0464261836337085,-0.35296589999999906,2.552199999999999,0.3610707949635805,15.460871292451927,-0.28599999838378465,2.202940030375,-2.8641846171048035
Sweden,SWE,2014,0,0,1.295,5.784829452550788,-0.2178649473803529,-96.27398335217495,2.129906673047577,0.4115525000000009,8.890800499999996,0.04083260202920602,36.11674877196129,-0.9550000000000003,1.74054990475,-1.886599302275974
Sweden,SWE,2015,0,0,1.008333334,-0.6079841762128835,-0.21795991909062673,-148.07967766641255,3.1764886263650816,1.3093533999999991,5.464130500000003,0.9887321990466491,33.974812898828354,-0.5680000007957757,1.1366464434375,-1.4386676196113686
Sweden,SWE,2016,0,0,1.2000000000000002,-0.9737374207169802,0.9388646380839472,-133.7627595884209,2.9449918077685044,1.172277499999999,-3.2517004999999988,2.0252261945007954,10.623584676033504,-0.1219999995459499,1.0619983339999999,-0.872099283000656
Switzerland,CHE,1950,0,0,1.1699999989999998,-4.750125943142147,-2.3327427326323646,-7.12518891471321,1.806199658286567,-1.5683000000000002,-9.093273499999999,-6.937710410465481,16.592128758052226,3.398361632831452,1.8126549258000002,2.6858716066279626
Switzerland,CHE,1951,0,0,1.449999999,-0.5670203493719272,3.1559491996532296,-0.8505305240578798,2.9839704069050565,2.1145499999999986,-6.831827000000001,-8.138399503743909,27.717842282168228,-3.1779871535408164,1.6429886062666668,0.29564746058079866
Switzerland,CHE,1952,0,0,1.3399999990000002,2.2834540002217962,7.41672600565515,3.425181000332689,-0.4075761208343409,2.9326800000000013,-4.025434100000003,-2.2168902537012536,22.094361338085577,1.2307306625495062,1.6295393580666666,-0.09442832898721784
Switzerland,CHE,1953,0,0,1.0499999999999998,0.5686580805366215,1.8596404648893117,0.8529871208049045,0.9099616858237569,0.8725100000000013,-3.828098999999996,-1.1201056073379845,8.024691370034098,5.6943291488994285,1.6333837338666668,2.4351868706274744
Switzerland,CHE,1954,0,0,1.119999999,-0.3806465884273913,0.058515234243494696,-0.5709698826410925,4.477611940298498,1.1793300000000007,-5.390507600000005,-2.0520490551554915,33.05058126889453,0.9748648890858146,1.7752250987333331,2.676966347451778
Switzerland,CHE,1955,0,0,1.4700000000000002,0.742411774260654,1.6489722928016315,1.1136176613909976,5.956336022781206,1.3459899999999996,-6.877239000000001,-3.4151154591844035,31.6090226122284,-3.1338998859201967,1.7150368197333337,2.5498797356206797
